id;fecha;resistivity-1;capitance-4;temperature;laminar_1H;laminar_1L;capitance-5;resistivity-3;capitance-1;resistivity-2;capitance-6;resistivity-4;resistivity-5;resistivity-6;capitance-2;capitance-3;turbulent_1H;turbulent_1L;turb_laminar_1H;turb_laminar_1L;flow_regimen;resistivity-2_1H;resistivity-2_1L;watercut_1H;watercut_1L;ph;dissolved-oxygen;tss-180;tss-90;oil-water;conductivity-AC;conductivity-DC;ph_1H;ph_1L;dissolved-oxygen_1H;dissolved-oxygen_1L;tss-180_1H;tss-180_1L;tss-90_1H;tss-90_1L;temperature_1H;temperature_1L;oil-water_1H;oil-water_1L;conductivity-AC_1H;conductivity-AC_1L;conductivity-DC_1H;conductivity-DC_1L;water-quality_1H;water-quality_1L;PH_1H;PH_1L;Conductivity-AC_1H;Conductivity-AC_1L
268;2020/09/18 16:13:59;;;-7048;;;;;;;;;;;;;;;;;;;;;;4268;-86124;-883;-151;2381;24824;-590;4268;03;-86124;31;-883;46;-151;03;-7048;45;2381;72;24824;93;-590;45;-177;14;;;;
269;2020/09/18 16:14:06;;;-7056;;;;;;;;;;;;;;;;;;;;;;4326;-86960;-886;-154;2402;25012;-624;4326;47;-86960;48;-886;43;-154;91;-7056;23;2402;96;25012;40;-624;75;-187;43;;;;
270;2020/09/18 16:14:13;;;-7064;;;;;;;;;;;;;;;;;;;;;;4384;-87796;-889;-158;2424;25199;-659;4384;91;-87796;63;-889;40;-158;79;-7064;02;2424;20;25199;87;-659;05;-197;72;;;;
271;2020/09/18 16:14:19;;;-7071;;;;;;;;;;;;;;;;;;;;;;4443;-88632;-886;-162;2445;25387;-693;4443;35;-88632;80;-886;43;-162;67;-7071;80;2445;44;25387;34;-693;35;-208;01;;;;
272;2020/09/18 16:14:26;;;-7079;;;;;;;;;;;;;;;;;;;;;;4501;-89468;-883;-166;2466;25574;-727;4501;79;-89468;95;-883;46;-166;55;-7079;58;2466;68;25574;81;-727;65;-218;30;;;;
273;2020/09/18 16:14:33;;;-7087;;;;;;;;;;;;;;;;;;;;;;4560;-90305;-880;-170;2487;25762;-761;4560;23;-90305;12;-880;49;-170;43;-7087;36;2487;91;25762;28;-761;95;-228;59;;;;
274;2020/09/18 16:14:40;;;-7095;;;;;;;;;;;;;;;;;;;;;;4618;-91141;-877;-174;2509;25949;-796;4618;67;-91141;27;-877;52;-174;31;-7095;14;2509;15;25949;75;-796;25;-238;88;;;;
275;2020/09/18 16:14:46;;;-7102;;;;;;;;;;;;;;;;;;;;;;4677;-91977;-874;-178;2530;26137;-830;4677;11;-91977;44;-874;54;-178;19;-7102;92;2530;39;26137;22;-830;55;-249;17;;;;
276;2020/09/18 16:14:53;;;-7110;;;;;;;;;;;;;;;;;;;;;;4618;-92813;-877;-174;2551;25949;-796;4618;67;-92813;59;-877;52;-174;31;-7110;70;2551;63;25949;75;-796;25;-238;88;;;;
277;2020/09/18 16:15:00;;;-7118;;;;;;;;;;;;;;;;;;;;;;4560;-93649;-880;-170;2572;25762;-761;4560;23;-93649;76;-880;49;-170;43;-7118;48;2572;87;25762;28;-761;95;-228;59;;;;
278;2020/09/18 16:15:06;;;-7126;;;;;;;;;;;;;;;;;;;;;;4501;-94485;-883;-166;2594;25574;-727;4501;79;-94485;91;-883;46;-166;55;-7126;26;2594;11;25574;81;-727;65;-218;30;;;;
279;2020/09/18 16:15:13;;;-7134;;;;;;;;;;;;;;;;;;;;;;4443;-95322;-886;-162;2615;25387;-693;4443;35;-95322;07;-886;43;-162;67;-7134;04;2615;35;25387;34;-693;35;-208;01;;;;
280;2020/09/18 16:15:27;;;-7149;;;;;;;;;;;;;;;;;;;;;;4326;-96994;-886;-154;2657;25012;-624;4326;47;-96994;39;-886;43;-154;91;-7149;61;2657;83;25012;40;-624;75;-187;43;;;;
281;2020/09/18 16:15:33;;;-7157;;;;;;;;;;;;;;;;;;;;;;4268;-97830;-883;-151;2679;24824;-590;4268;03;-97830;55;-883;46;-151;03;-7157;39;2679;07;24824;93;-590;45;-177;14;;;;
282;2020/09/18 16:15:40;;;-7165;;;;;;;;;;;;;;;;;;;;;;4209;-98666;-880;-147;2700;24637;-556;4209;59;-98666;71;-880;49;-147;15;-7165;17;2700;30;24637;46;-556;15;-166;85;;;;
283;2020/09/18 16:15:47;;;-7172;;;;;;;;;;;;;;;;;;;;;;4151;-99502;-877;-143;2721;24449;-521;4151;15;-99502;88;-877;52;-143;27;-7172;95;2721;54;24449;99;-521;85;-156;56;;;;
284;2020/09/18 16:15:54;;;-7180;;;;;;;;;;;;;;;;;;;;;;4092;-100339;-874;-139;2742;24262;-487;4092;71;-100339;03;-874;54;-139;39;-7180;73;2742;78;24262;52;-487;55;-146;27;;;;
285;2020/09/18 16:16:00;;;-7188;;;;;;;;;;;;;;;;;;;;;;4034;-99502;-877;-135;2764;24075;-453;4034;27;-99502;88;-877;52;-135;51;-7188;51;2764;02;24075;05;-453;25;-135;98;;;;
286;2020/09/18 16:16:08;;;-7196;;;;;;;;;;;;;;;;;;;;;;3975;-98666;-880;-131;2785;23887;-418;3975;83;-98666;71;-880;49;-131;63;-7196;29;2785;26;23887;58;-418;95;-125;69;;;;
287;2020/09/18 16:16:14;;;-7204;;;;;;;;;;;;;;;;;;;;;;3917;-97830;-883;-127;2806;23700;-384;3917;39;-97830;55;-883;46;-127;75;-7204;07;2806;50;23700;11;-384;65;-115;40;;;;
288;2020/09/18 16:16:20;;;-7211;;;;;;;;;;;;;;;;;;;;;;3858;-96994;-886;-123;2827;23512;-350;3858;95;-96994;39;-886;43;-123;87;-7211;85;2827;74;23512;64;-350;35;-105;11;;;;
289;2020/09/18 16:16:27;;;-7219;;;;;;;;;;;;;;;;;;;;;;3800;-96158;-889;-119;2848;23325;-316;3800;51;-96158;23;-889;40;-119;99;-7219;63;2848;98;23325;17;-316;05;-94;82;;;;
290;2020/09/18 16:16:34;;;-7227;;;;;;;;;;;;;;;;;;;;;;3742;-95322;-886;-116;2870;23137;-281;3742;07;-95322;07;-886;43;-116;11;-7227;42;2870;22;23137;70;-281;75;-84;53;;;;
291;2020/09/18 16:16:41;;;-7235;;;;;;;;;;;;;;;;;;;;;;3683;-94485;-883;-112;2891;22950;-247;3683;63;-94485;91;-883;46;-112;23;-7235;20;2891;46;22950;23;-247;45;-74;24;;;;
292;2020/09/18 16:16:47;;;-7242;;;;;;;;;;;;;;;;;;;;;;3625;-93649;-880;-108;2912;22762;-213;3625;19;-93649;76;-880;49;-108;35;-7242;98;2912;69;22762;76;-213;15;-63;95;;;;
293;2020/09/18 16:16:54;;;-7250;;;;;;;;;;;;;;;;;;;;;;3566;-92813;-877;-104;2933;22575;-178;3566;75;-92813;59;-877;52;-104;47;-7250;76;2933;93;22575;29;-178;85;-53;66;;;;
294;2020/09/18 16:17:01;;;-7258;;;;;;;;;;;;;;;;;;;;;;3508;-91977;-874;-100;2955;22387;-144;3508;31;-91977;44;-874;54;-100;59;-7258;54;2955;17;22387;82;-144;55;-43;37;;;;
295;2020/09/18 16:17:08;;;-7266;;;;;;;;;;;;;;;;;;;;;;3566;-91141;-877;-104;2976;22575;-178;3566;75;-91141;27;-877;52;-104;47;-7266;32;2976;41;22575;29;-178;85;-53;66;;;;
296;2020/09/18 16:17:14;;;-7274;;;;;;;;;;;;;;;;;;;;;;3625;-90305;-880;-108;2997;22762;-213;3625;19;-90305;12;-880;49;-108;35;-7274;10;2997;65;22762;76;-213;15;-63;95;;;;
297;2020/09/18 16:17:21;;;-7281;;;;;;;;;;;;;;;;;;;;;;3683;-89468;-883;-112;3018;22950;-247;3683;63;-89468;95;-883;46;-112;23;-7281;88;3018;89;22950;23;-247;45;-74;24;;;;
298;2020/09/18 16:17:28;;;-7289;;;;;;;;;;;;;;;;;;;;;;3742;-88632;-886;-116;3040;23137;-281;3742;07;-88632;80;-886;43;-116;11;-7289;66;3040;13;23137;70;-281;75;-84;53;;;;
299;2020/09/18 16:17:35;;;-7297;;;;;;;;;;;;;;;;;;;;;;3800;-87796;-889;-119;3061;23325;-316;3800;51;-87796;63;-889;40;-119;99;-7297;44;3061;37;23325;17;-316;05;-94;82;;;;
300;2020/09/18 16:17:41;;;-7305;;;;;;;;;;;;;;;;;;;;;;3858;-86960;-886;-123;3082;23512;-350;3858;95;-86960;48;-886;43;-123;87;-7305;23;3082;61;23512;64;-350;35;-105;11;;;;
301;2020/09/18 16:17:48;;;-7313;;;;;;;;;;;;;;;;;;;;;;3917;-86124;-883;-127;3103;23700;-384;3917;39;-86124;31;-883;46;-127;75;-7313;01;3103;85;23700;11;-384;65;-115;40;;;;
302;2020/09/18 16:17:55;;;-7320;;;;;;;;;;;;;;;;;;;;;;3975;-85288;-880;-131;3125;23887;-418;3975;83;-85288;16;-880;49;-131;63;-7320;79;3125;08;23887;58;-418;95;-125;69;;;;
303;2020/09/18 16:18:01;;;-7328;;;;;;;;;;;;;;;;;;;;;;4034;-84451;-877;-135;3146;24075;-453;4034;27;-84451;99;-877;52;-135;51;-7328;57;3146;32;24075;05;-453;25;-135;98;;;;
304;2020/09/18 16:18:08;;;-7336;;;;;;;;;;;;;;;;;;;;;;4092;-83615;-874;-139;3167;24262;-487;4092;71;-83615;84;-874;54;-139;39;-7336;35;3167;56;24262;52;-487;55;-146;27;;;;
305;2020/09/18 16:18:15;;;-7344;;;;;;;;;;;;;;;;;;;;;;4151;-82779;-877;-143;3188;24449;-521;4151;15;-82779;67;-877;52;-143;27;-7344;13;3188;80;24449;99;-521;85;-156;56;;;;
306;2020/09/18 16:18:22;;;-7351;;;;;;;;;;;;;;;;;;;;;;4209;-81943;-880;-147;3210;24637;-556;4209;59;-81943;52;-880;49;-147;15;-7351;91;3210;04;24637;46;-556;15;-166;85;;;;
307;2020/09/18 16:18:28;;;-7359;;;;;;;;;;;;;;;;;;;;;;4268;-81107;-883;-151;3231;24824;-590;4268;03;-81107;35;-883;46;-151;03;-7359;69;3231;28;24824;93;-590;45;-177;14;;;;
308;2020/09/18 16:18:35;;;-7367;;;;;;;;;;;;;;;;;;;;;;4326;-80271;-886;-154;3252;25012;-624;4326;47;-80271;20;-886;43;-154;91;-7367;47;3252;52;25012;40;-624;75;-187;43;;;;
309;2020/09/18 16:18:42;;;-7375;;;;;;;;;;;;;;;;;;;;;;4384;-79435;-889;-158;3273;25199;-659;4384;91;-79435;03;-889;40;-158;79;-7375;25;3273;76;25199;87;-659;05;-197;72;;;;
310;2020/09/18 16:18:49;;;-7383;;;;;;;;;;;;;;;;;;;;;;4443;-78598;-886;-162;3295;25387;-693;4443;35;-78598;88;-886;43;-162;67;-7383;04;3295;00;25387;34;-693;35;-208;01;;;;
311;2020/09/18 16:18:55;;;-7390;;;;;;;;;;;;;;;;;;;;;;4501;-77762;-883;-166;3316;25574;-727;4501;79;-77762;71;-883;46;-166;55;-7390;82;3316;24;25574;81;-727;65;-218;30;;;;
312;2020/09/18 16:19:02;;;-7398;;;;;;;;;;;;;;;;;;;;;;4560;-76926;-880;-170;3337;25762;-761;4560;23;-76926;55;-880;49;-170;43;-7398;60;3337;47;25762;28;-761;95;-228;59;;;;
313;2020/09/18 16:19:09;;;-7406;;;;;;;;;;;;;;;;;;;;;;4618;-76090;-877;-174;3358;25949;-796;4618;67;-76090;39;-877;52;-174;31;-7406;38;3358;71;25949;75;-796;25;-238;88;;;;
314;2020/09/18 16:19:15;;;-7414;;;;;;;;;;;;;;;;;;;;;;4677;-75254;-874;-178;3379;26137;-830;4677;11;-75254;23;-874;54;-178;19;-7414;16;3379;95;26137;22;-830;55;-249;17;;;;
315;2020/09/18 16:19:22;;;-7421;;;;;;;;;;;;;;;;;;;;;;4618;-76090;-877;-174;3401;25949;-796;4618;67;-76090;39;-877;52;-174;31;-7421;94;3401;19;25949;75;-796;25;-238;88;;;;
316;2020/09/18 16:19:29;;;-7429;;;;;;;;;;;;;;;;;;;;;;4560;-76926;-880;-170;3422;25762;-761;4560;23;-76926;55;-880;49;-170;43;-7429;72;3422;43;25762;28;-761;95;-228;59;;;;
317;2020/09/18 16:19:36;;;-7437;;;;;;;;;;;;;;;;;;;;;;4501;-77762;-883;-166;3443;25574;-727;4501;79;-77762;71;-883;46;-166;55;-7437;50;3443;67;25574;81;-727;65;-218;30;;;;
318;2020/09/18 16:19:42;;;-7445;;;;;;;;;;;;;;;;;;;;;;4443;-78598;-886;-162;3464;25387;-693;4443;35;-78598;88;-886;43;-162;67;-7445;28;3464;91;25387;34;-693;35;-208;01;;;;
319;2020/09/18 16:19:49;;;-7453;;;;;;;;;;;;;;;;;;;;;;4384;-79435;-889;-158;3486;25199;-659;4384;91;-79435;03;-889;40;-158;79;-7453;06;3486;15;25199;87;-659;05;-197;72;;;;
320;2020/09/18 16:19:56;;;-7460;;;;;;;;;;;;;;;;;;;;;;4326;-80271;-886;-154;3507;25012;-624;4326;47;-80271;20;-886;43;-154;91;-7460;85;3507;39;25012;40;-624;75;-187;43;;;;
321;2020/09/18 16:20:03;;;-7468;;;;;;;;;;;;;;;;;;;;;;4268;-81107;-883;-151;3528;24824;-590;4268;03;-81107;35;-883;46;-151;03;-7468;63;3528;63;24824;93;-590;45;-177;14;;;;
322;2020/09/18 16:20:09;;;-7476;;;;;;;;;;;;;;;;;;;;;;4209;-81943;-880;-147;3549;24637;-556;4209;59;-81943;52;-880;49;-147;15;-7476;41;3549;86;24637;46;-556;15;-166;85;;;;
323;2020/09/18 16:20:16;;;-7484;;;;;;;;;;;;;;;;;;;;;;4151;-82779;-877;-143;3571;24449;-521;4151;15;-82779;67;-877;52;-143;27;-7484;19;3571;10;24449;99;-521;85;-156;56;;;;
324;2020/09/18 16:20:23;;;-7491;;;;;;;;;;;;;;;;;;;;;;4092;-83615;-874;-139;3592;24262;-487;4092;71;-83615;84;-874;54;-139;39;-7491;97;3592;34;24262;52;-487;55;-146;27;;;;
325;2020/09/18 16:20:29;;;-7499;;;;;;;;;;;;;;;;;;;;;;4034;-84451;-877;-135;3613;24075;-453;4034;27;-84451;99;-877;52;-135;51;-7499;75;3613;58;24075;05;-453;25;-135;98;;;;
326;2020/09/18 16:20:36;;;-7507;;;;;;;;;;;;;;;;;;;;;;3975;-85288;-880;-131;3634;23887;-418;3975;83;-85288;16;-880;49;-131;63;-7507;53;3634;82;23887;58;-418;95;-125;69;;;;
327;2020/09/18 16:20:43;;;-7515;;;;;;;;;;;;;;;;;;;;;;3917;-86124;-883;-127;3656;23700;-384;3917;39;-86124;31;-883;46;-127;75;-7515;31;3656;06;23700;11;-384;65;-115;40;;;;
328;2020/09/18 16:20:50;;;-7523;;;;;;;;;;;;;;;;;;;;;;3858;-86960;-886;-123;3677;23512;-350;3858;95;-86960;48;-886;43;-123;87;-7523;09;3677;30;23512;64;-350;35;-105;11;;;;
329;2020/09/18 16:20:56;;;-7530;;;;;;;;;;;;;;;;;;;;;;3800;-87796;-889;-119;3698;23325;-316;3800;51;-87796;63;-889;40;-119;99;-7530;88;3698;54;23325;17;-316;05;-94;82;;;;
330;2020/09/18 16:21:03;;;-7538;;;;;;;;;;;;;;;;;;;;;;3742;-88632;-886;-116;3719;23137;-281;3742;07;-88632;80;-886;43;-116;11;-7538;66;3719;78;23137;70;-281;75;-84;53;;;;
331;2020/09/18 16:21:17;;;-7554;;;;;;;;;;;;;;;;;;;;;;3625;-90305;-880;-108;3762;22762;-213;3625;19;-90305;12;-880;49;-108;35;-7554;22;3762;25;22762;76;-213;15;-63;95;;;;
332;2020/09/18 16:21:23;;;-7562;;;;;;;;;;;;;;;;;;;;;;3566;-91141;-877;-104;3783;22575;-178;3566;75;-91141;27;-877;52;-104;47;-7562;00;3783;49;22575;29;-178;85;-53;66;;;;
333;2020/09/18 16:21:30;;;-7569;;;;;;;;;;;;;;;;;;;;;;3508;-91977;-874;-100;3804;22387;-144;3508;31;-91977;44;-874;54;-100;59;-7569;78;3804;73;22387;82;-144;55;-43;37;;;;
334;2020/09/18 16:21:37;;;-7577;;;;;;;;;;;;;;;;;;;;;;3566;-92813;-877;-104;3825;22575;-178;3566;75;-92813;59;-877;52;-104;47;-7577;56;3825;97;22575;29;-178;85;-53;66;;;;
335;2020/09/18 16:21:43;;;-7585;;;;;;;;;;;;;;;;;;;;;;3625;-93649;-880;-108;3847;22762;-213;3625;19;-93649;76;-880;49;-108;35;-7585;34;3847;21;22762;76;-213;15;-63;95;;;;
336;2020/09/18 16:21:50;;;-7593;;;;;;;;;;;;;;;;;;;;;;3683;-94485;-883;-112;3868;22950;-247;3683;63;-94485;91;-883;46;-112;23;-7593;12;3868;45;22950;23;-247;45;-74;24;;;;
337;2020/09/18 16:21:57;;;-7600;;;;;;;;;;;;;;;;;;;;;;3742;-95322;-886;-116;3889;23137;-281;3742;07;-95322;07;-886;43;-116;11;-7600;90;3889;69;23137;70;-281;75;-84;53;;;;
338;2020/09/18 16:22:04;;;-7608;;;;;;;;;;;;;;;;;;;;;;3800;-96158;-889;-119;3910;23325;-316;3800;51;-96158;23;-889;40;-119;99;-7608;69;3910;93;23325;17;-316;05;-94;82;;;;
339;2020/09/18 16:22:10;;;-7616;;;;;;;;;;;;;;;;;;;;;;3858;-96994;-886;-123;3932;23512;-350;3858;95;-96994;39;-886;43;-123;87;-7616;47;3932;17;23512;64;-350;35;-105;11;;;;
340;2020/09/18 16:22:17;;;-7624;;;;;;;;;;;;;;;;;;;;;;3917;-97830;-883;-127;3953;23700;-384;3917;39;-97830;55;-883;46;-127;75;-7624;25;3953;41;23700;11;-384;65;-115;40;;;;
341;2020/09/18 16:22:24;;;-7632;;;;;;;;;;;;;;;;;;;;;;3975;-98666;-880;-131;3974;23887;-418;3975;83;-98666;71;-880;49;-131;63;-7632;03;3974;64;23887;58;-418;95;-125;69;;;;
342;2020/09/18 16:22:37;;;-7647;;;;;;;;;;;;;;;;;;;;;;4092;-100339;-874;-139;4017;24262;-487;4092;71;-100339;03;-874;54;-139;39;-7647;59;4017;12;24262;52;-487;55;-146;27;;;;
343;2020/09/18 16:22:44;;;-7655;;;;;;;;;;;;;;;;;;;;;;4151;-99502;-877;-143;4038;24449;-521;4151;15;-99502;88;-877;52;-143;27;-7655;37;4038;36;24449;99;-521;85;-156;56;;;;
344;2020/09/18 16:22:51;;;-7663;;;;;;;;;;;;;;;;;;;;;;4209;-98666;-880;-147;4059;24637;-556;4209;59;-98666;71;-880;49;-147;15;-7663;15;4059;60;24637;46;-556;15;-166;85;;;;
345;2020/09/18 16:22:58;;;-7670;;;;;;;;;;;;;;;;;;;;;;4268;-97830;-883;-151;4080;24824;-590;4268;03;-97830;55;-883;46;-151;03;-7670;93;4080;84;24824;93;-590;45;-177;14;;;;
346;2020/09/18 16:23:04;;;-7678;;;;;;;;;;;;;;;;;;;;;;4326;-96994;-886;-154;4102;25012;-624;4326;47;-96994;39;-886;43;-154;91;-7678;71;4102;08;25012;40;-624;75;-187;43;;;;
347;2020/09/18 16:23:11;;;-7686;;;;;;;;;;;;;;;;;;;;;;4384;-96158;-889;-158;4123;25199;-659;4384;91;-96158;23;-889;40;-158;79;-7686;50;4123;32;25199;87;-659;05;-197;72;;;;
348;2020/09/18 16:23:18;;;-7694;;;;;;;;;;;;;;;;;;;;;;4443;-95322;-886;-162;4144;25387;-693;4443;35;-95322;07;-886;43;-162;67;-7694;28;4144;56;25387;34;-693;35;-208;01;;;;
349;2020/09/18 16:23:24;;;-7702;;;;;;;;;;;;;;;;;;;;;;4501;-94485;-883;-166;4165;25574;-727;4501;79;-94485;91;-883;46;-166;55;-7702;06;4165;80;25574;81;-727;65;-218;30;;;;
350;2020/09/18 16:23:31;;;-7709;;;;;;;;;;;;;;;;;;;;;;4560;-93649;-880;-170;4187;25762;-761;4560;23;-93649;76;-880;49;-170;43;-7709;84;4187;03;25762;28;-761;95;-228;59;;;;
351;2020/09/18 16:23:38;;;-7717;;;;;;;;;;;;;;;;;;;;;;4618;-92813;-877;-174;4208;25949;-796;4618;67;-92813;59;-877;52;-174;31;-7717;62;4208;27;25949;75;-796;25;-238;88;;;;
352;2020/09/18 16:23:45;;;-7725;;;;;;;;;;;;;;;;;;;;;;4677;-91977;-874;-178;4229;26137;-830;4677;11;-91977;44;-874;54;-178;19;-7725;40;4229;51;26137;22;-830;55;-249;17;;;;
353;2020/09/18 16:23:51;;;-7717;;;;;;;;;;;;;;;;;;;;;;4618;-91141;-877;-174;4208;25949;-796;4618;67;-91141;27;-877;52;-174;31;-7717;62;4208;27;25949;75;-796;25;-238;88;;;;
354;2020/09/18 16:23:58;;;-7709;;;;;;;;;;;;;;;;;;;;;;4560;-90305;-880;-170;4187;25762;-761;4560;23;-90305;12;-880;49;-170;43;-7709;84;4187;03;25762;28;-761;95;-228;59;;;;
355;2020/09/18 16:24:05;;;-7702;;;;;;;;;;;;;;;;;;;;;;4501;-89468;-883;-166;4165;25574;-727;4501;79;-89468;95;-883;46;-166;55;-7702;06;4165;80;25574;81;-727;65;-218;30;;;;
356;2020/09/18 16:24:11;;;-7694;;;;;;;;;;;;;;;;;;;;;;4443;-88632;-886;-162;4144;25387;-693;4443;35;-88632;80;-886;43;-162;67;-7694;28;4144;56;25387;34;-693;35;-208;01;;;;
357;2020/09/18 16:24:18;;;-7686;;;;;;;;;;;;;;;;;;;;;;4384;-87796;-889;-158;4123;25199;-659;4384;91;-87796;63;-889;40;-158;79;-7686;50;4123;32;25199;87;-659;05;-197;72;;;;
358;2020/09/18 16:24:25;;;-7678;;;;;;;;;;;;;;;;;;;;;;4326;-86960;-886;-154;4102;25012;-624;4326;47;-86960;48;-886;43;-154;91;-7678;71;4102;08;25012;40;-624;75;-187;43;;;;
